product_name,review_text
"[여울,알로하 착용] [21st] BOUCLE RAM HALF FUR-COAT_BEIGE",고민 많이 하다가 주문했는데 넘 맘에 듭니다 고민되서 들어와 볼 때마다 리뷰가 늘어나는 걸 보고 주문 결정을 했는데요 색도 예쁜 베이지고 품도 길이도 핏도 디자인도 너무 예뻐서 기부니가 좋아요 오늘 운동갈 때 입고 가려고요 넥부분은 올려서도 접어서도 또 뒤집어서도 가능해서 여러 무드로 입을 수 있어서 넘 좋구요 주머니도 전 크게 불편하지 않았어요 아쉬운점은 무스탕쪽은 퍼 쪽에 비해 좀 아쉬운데 퍼 쪽으로만 입어도 충분히 만족스러울 옷이네요 같이 보내주신 장갑은 하늘색만 아니길 바랬는데 하늘색으로 와서 사은품이긴 하지만 쫌 아쉬웠구요 잘 입을게요
"[여울,알로하 착용] [21st] BOUCLE RAM HALF FUR-COAT_BEIGE",퍼자켓 엄청 찾다가 발견한 오떼뜨 퍼자켓 후기가 너무 좋기도 했고 라이브때 할인 많이 받아서 가격도 착하길래 구메했는데 왠걸 너무 귀여워요!! 털이 진짜 말도안되게 보돌보돌하고 158인저에게 잘못사면 반코트도 길이 애매할때가 많은데 허벅지 중간 살짝 위쯤 오는 길이? 딱 좋구요 아직은 반팔이나 티셔츠 하나만 입고 걸쳐줘도 따뜻합니다 색상은 ㅈㅓ 쿨톤인데도 얼굴 밝혀주는 예쁜베이지!!! 노란끼가 많지 않은 예쁜베이지예여 리버시블이지만 무스탕부분보다는 털이 예뻐서 저는 털만 입을것 같아용 건조기 먼지털기 한번 했더니 털빠짐도 거의 없고 잠궈도 귀엽고 풀어 입어도 멋스럽고 아주 좋아용 사은품으로 주신 장갑도 너무너무 따숩고 손구락도 나올수 있게 뚤려있고 잘어울려요 왕 추천이요!
"[여울,알로하 착용] [21st] BOUCLE RAM HALF FUR-COAT_BEIGE",55반~66 입는 사람으로써 여유가 많진 않아요! 얇은 니트 하나 입었을 때 편하게 움직일 수 있는 정도고 두꺼운 니트입으면 살짝 낄 거 같습니다 처음에 검은진에 입었는데 바지에 털이 다 묻어서 갈아입었어요 ㅠㅠ 집에 와서 건조기로 먼지털었네유..촉감은 부드러운 편이고 와 엄청 따뜻하다!는 아니지만 목을 다 잠그니 오늘 날씨엔 춥진 않았던 거 같습니더
"[여울,알로하 착용] [21st] BOUCLE RAM HALF FUR-COAT_BEIGE",한달 동안 엄청 고민하다가 29센치 할인할때 쿠폰 끌어모아서 구매했습니다. (색상) 색상이 사람들이 찍은 사진마다 달라보여서 너무 누러면 어쩌지 고민 했는데 얼굴 누래질정도 누리끼림은 아니고 약간 아이보리보다 조금 어둡습니다. 얼굴 환해보이긴 해요! (보온성) 뒤바꿔입을 수 있어서 안에가 무스탕 재질이라 정말 하나도 바람이 들어오지 않아요!! 너무 따뜻하고 무엇보다 목을 두껍게 감싸줘서 더욱 따땃합니다. 추운데 안에 브이넥 얇운 니트에 나시만 입었는데도 따뜻했어요. 처음에 옷을 털고 돌돌이로 밀고 입어야할 듯 해요. 털이 너무 빠지고 옷에 묻더라구요. 좀 당황.. 그래도 며칠 더 입고 돌아당기면 안빠지지 않으까싶습니다.
"[여울,알로하 착용] [21st] BOUCLE RAM HALF FUR-COAT_BEIGE",핏은 제 키에도 아방하니 귀여운 핏입니다. 꾸안꾸룩으로도좋고 꾸꾸때도 좋을 옷이예요. 목 다잠궈도 예쁘고 단추하나 풀어도 예뻐요. 유행도 딱히 안탈것 같아서 몇년 입겠어요. 단지 복슬복슬해서 두꺼워보이지만 생각보다 얇아서 저는 영하 5도가 최대일 것 같아요. 한겨울엔 무리~ 저는 추위많이타는 편입니당.
